Compound	Level	Data.File	Name	Acq..Date.Time	Pos.	Type	Vol.	FWHM	Area	RT	SN_ratio	Calculated_Concentration	Time	Concentration	LOD	SN_bi	Mean	Upper	Lower
Isoleucine	4	std4_1.d	std4_1	11/7/23 16:21	P1-A5	Cal	1	0.046	2792	1.268	18.35	0.0273	5	0.16	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	Blasche-S3_P3-H6.d	Blasche-S3_P3-H6	11/7/23 21:48	P3-H6	Sample	0.2	0.057	325179	1.289	160.42	20.1096	86	1000	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	Blasche-S3_P3-C10.d	Blasche-S3_P3-C10	11/7/23 21:52	P3-C10	Sample	0.2	0.057	370344	1.289	1167.93	24.087	87	1000	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	Blasche-S3_P3-H3.d	Blasche-S3_P3-H3	11/7/23 18:49	P3-H3	Sample	0.2	0.054	332149	1.289	3178.63	20.7101	41	1000	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	Blasche-S3_P3-E8.d	Blasche-S3_P3-E8	11/7/23 18:53	P3-E8	Sample	0.2	0.054	363117	1.289	11880.53	23.4373	42	1000	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	Blasche-S3_P3-H7.d	Blasche-S3_P3-H7	11/7/23 18:57	P3-H7	Sample	0.2	0.054	321522	1.289	560.01	19.7964	43	1000	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	Blasche-S3_P3-E1.d	Blasche-S3_P3-E1	11/7/23 23:51	P3-E1	Sample	0.2	0.064	355016	1.289	980.33	22.7148	116	1000	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	3	std3_5.d	std3_5	11/7/23 18:33	P1-A6	Cal	1	0.051	982	1.274	5.26	0	37	0.032	0.16	No	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	Blasche-S3_P3-E3.d	Blasche-S3_P3-E3	11/7/23 17:57	P3-E3	Sample	0.2	0.054	354076	1.289	218.4	22.6314	29	1000	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	4	std4_9.d	std4_9	11/7/23 20:40	P1-A5	Cal	1	0.048	2836	1.274	10.24	0.0279	69	0.16	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	4	std4_17.d	std4_17	11/8/23 0:58	P1-A5	Cal	1	0.051	5987	1.274	19.61	0.0787	133	0.16	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	Blasche-S3_P3-A11.d	Blasche-S3_P3-A11	11/8/23 0:11	P3-A11	Sample	0.2	0.057	364365	1.289	426.41	23.5491	121	1000	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	Blasche-S3_P3-D5.d	Blasche-S3_P3-D5	11/7/23 18:41	P3-D5	Sample	0.2	0.054	322064	1.289	2302.52	19.8427	39	1000	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	Blasche-S3_P3-A6.d	Blasche-S3_P3-A6	11/7/23 18:45	P3-A6	Sample	0.2	0.052	327644	1.289	304.38	20.3214	40	1000	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	Blasche-S3_P3-E4.d	Blasche-S3_P3-E4	11/8/23 0:23	P3-E4	Sample	0.2	0.065	359628	1.289	2707.17	23.1253	124	1000	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	Blasche-S3_P3-H9.d	Blasche-S3_P3-H9	11/8/23 0:27	P3-H9	Sample	0.2	0.064	386794	1.289	198.66	25.5844	125	1000	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	QC_9.d	QC_9	11/7/23 20:28	Vial 1	Sample	0.2	0.057	594965	1.289	13357.43	46.5039	66	1000	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	Blasche-S3_P3-D1.d	Blasche-S3_P3-D1	11/7/23 20:44	P3-D1	Sample	0.2	0.059	335399	1.289	8	20.992	70	1000	0.16	No	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	QC_15.d	QC_15	11/7/23 23:47	Vial 1	Sample	0.2	0.06	600131	1.289	3707.68	47.0652	115	1000	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	Blasche-S3_P3-A12.d	Blasche-S3_P3-A12	11/8/23 0:38	P3-A12	Sample	0.2	0.058	331903	1.289	530.97	20.6889	128	1000	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	Blasche-S3_P3-H12.d	Blasche-S3_P3-H12	11/7/23 17:37	P3-H12	Sample	0.2	0.052	330456	1.289	185.7	20.5639	24	1000	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	3	std3_13.d	std3_13	11/7/23 22:51	P1-A6	Cal	1	0.052	6369	1.268	10.5	0.0857	101	0.032	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	QC_4.d	QC_4	11/7/23 17:45	Vial 1	Sample	0.2	0.054	589643	1.284	529.06	45.9277	26	1000	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	Blasche-S3_P3-G11.d	Blasche-S3_P3-G11	11/7/23 17:53	P3-G11	Sample	0.2	0.054	295724	1.289	617.45	17.6271	28	1000	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	Blasche-S3_P3-F8.d	Blasche-S3_P3-F8	11/8/23 0:07	P3-F8	Sample	0.2	0.061	373161	1.289	260.9	24.3417	120	1000	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	QC_16.d	QC_16	11/8/23 0:15	Vial 1	Sample	0.2	0.06	601939	1.289	687.48	47.262	122	1000	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	Blasche-S3_P3-C2.d	Blasche-S3_P3-C2	11/8/23 0:19	P3-C2	Sample	0.2	0.059	339047	1.289	480.69	21.3095	123	1000	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	Blasche-S3_P3-E6.d	Blasche-S3_P3-E6	11/7/23 19:13	P3-E6	Sample	0.2	0.054	355279	1.289	313.48	22.7381	47	1000	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	Blasche-S3_P3-G6.d	Blasche-S3_P3-G6	11/7/23 20:16	P3-G6	Sample	0.2	0.056	290721	1.289	219.66	17.2146	63	1000	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	Blasche-S3_P3-A9.d	Blasche-S3_P3-A9	11/7/23 20:20	P3-A9	Sample	0.2	0.054	354977	1.289	13323.56	22.7113	64	1000	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	Blasche-S3_P3-G3.d	Blasche-S3_P3-G3	11/8/23 0:30	P3-G3	Sample	0.2	0.065	326202	1.289	247.75	20.1974	126	1000	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	Blasche-S3_P3-E2.d	Blasche-S3_P3-E2	11/8/23 0:34	P3-E2	Sample	0.2	0.065	375216	1.289	308.75	24.5279	127	1000	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	Blasche-S3_P3-D7.d	Blasche-S3_P3-D7	11/7/23 17:29	P3-D7	Sample	0.2	0.053	314792	1.289	455.44	19.2237	22	1000	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	QC_17.d	QC_17	11/8/23 0:47	Vial 1	Sample	0.2	0.063	597106	1.289	224.38	46.7363	130	1000	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	Blasche-S3_P3-H11.d	Blasche-S3_P3-H11	11/7/23 17:41	P3-H11	Sample	0.2	0.053	335668	1.289	214.95	21.0153	25	1000	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	8	std8_1.d	std8_1	11/7/23 16:14	P1-A1	Cal	1	0.05	1017948	1.274	8	97.982	3	100	0.16	No	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	Blasche-S3_P3-G1.d	Blasche-S3_P3-G1	11/7/23 17:49	P3-G1	Sample	0.2	0.053	303606	1.289	226.77	18.2823	27	1000	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	QC_12.d	QC_12	11/7/23 22:03	Vial 1	Sample	0.2	0.058	604398	1.289	3833.87	47.5302	90	1000	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	8	std8_17.d	std8_17	11/8/23 0:51	P1-A1	Cal	1	0.056	1024326	1.274	8	98.8349	131	100	0.16	No	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	Blasche-S3_P3-C7.d	Blasche-S3_P3-C7	11/7/23 19:09	P3-C7	Sample	0.2	0.054	346769	1.289	264.71	21.9859	46	1000	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	Blasche-S3_P3-F5.d	Blasche-S3_P3-F5	11/7/23 23:23	P3-F5	Sample	0.2	0.06	380121	1.289	296.22	24.9739	109	1000	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	Blasche-S3_P3-F1.d	Blasche-S3_P3-F1	11/7/23 23:27	P3-F1	Sample	0.2	0.059	349895	1.289	230.99	22.2614	110	1000	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	Blasche-S3_P3-A1.d	Blasche-S3_P3-A1	11/7/23 23:31	P3-A1	Sample	0.2	0.057	369194	1.289	209.92	23.9833	111	1000	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	Blasche-S3_P3-C12.d	Blasche-S3_P3-C12	11/7/23 23:39	P3-C12	Sample	0.2	0.065	356931	1.289	6686.31	22.885	113	1000	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	Blasche-S3_P3-F10.d	Blasche-S3_P3-F10	11/7/23 23:43	P3-F10	Sample	0.2	0.064	390650	1.289	1350.82	25.939	114	1000	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	5	std5_13.d	std5_13	11/7/23 22:47	P1-A4	Cal	1	0.049	19151	1.274	36.84	0.395	100	0.8	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	Blasche-S3_P3-B7.d	Blasche-S3_P3-B7	11/7/23 17:33	P3-B7	Sample	0.2	0.052	316122	1.284	16986.19	19.3365	23	1000	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	6	std6_1.d	std6_1	11/7/23 16:17	P1-A3	Cal	1	0.043	74740	1.268	76.65	2.6138	4	4	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	Blasche-S3_P3-A5.d	Blasche-S3_P3-A5	11/7/23 23:55	P3-A5	Sample	0.2	0.057	369551	1.289	313.24	24.0155	117	1000	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	Blasche-S3_P3-B4.d	Blasche-S3_P3-B4	11/7/23 23:59	P3-B4	Sample	0.2	0.057	336046	1.289	324.25	21.0481	118	1000	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	Blasche-S3_P3-C4.d	Blasche-S3_P3-C4	11/8/23 0:03	P3-C4	Sample	0.2	0.06	379937	1.289	305.66	24.9572	119	1000	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	8	std8_9.d	std8_9	11/7/23 20:32	P1-A1	Cal	1	0.054	1053199	1.274	8	102.7218	67	100	0.16	No	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	Blasche-S3_P3-B6.d	Blasche-S3_P3-B6	11/7/23 23:15	P3-B6	Sample	0.2	0.056	328663	1.289	1428.1	20.4092	107	1000	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	QC_14.d	QC_14	11/7/23 23:19	Vial 1	Sample	0.2	0.059	594555	1.289	234.04	46.4594	108	1000	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	Blasche-S3_P3-B1.d	Blasche-S3_P3-B1	11/7/23 22:07	P3-B1	Sample	0.2	0.057	439794	1.289	239.79	30.575	91	1000	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	Blasche-S3_P3-D6.d	Blasche-S3_P3-D6	11/7/23 22:11	P3-D6	Sample	0.2	0.061	345607	1.289	5677.95	21.8837	92	1000	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	Blasche-S3_P3-C11.d	Blasche-S3_P3-C11	11/7/23 23:35	P3-C11	Sample	0.2	0.059	373562	1.289	298.34	24.3779	112	1000	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	Blasche-S3_P3-C3.d	Blasche-S3_P3-C3	11/7/23 17:21	P3-C3	Sample	0.2	0.052	330108	1.289	221.89	20.5338	20	1000	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	Blasche-S3_P3-A4.d	Blasche-S3_P3-A4	11/7/23 16:45	P3-A4	Sample	0.2	0.051	339703	1.289	388.47	21.3666	11	1000	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	6	std6_17.d	std6_17	11/8/23 0:55	P1-A3	Cal	1	0.046	78801	1.274	240.64	2.8129	132	4	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	Blasche-S3_P3-E7.d	Blasche-S3_P3-E7	11/7/23 16:38	P3-E7	Sample	0.2	0.052	363728	1.289	271.16	23.4919	9	1000	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	7	std7_13.d	std7_13	11/7/23 22:43	P1-A2	Cal	1	0.048	360291	1.268	343.76	23.1845	99	20	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	Blasche-S3_P3-A2.d	Blasche-S3_P3-A2	11/7/23 19:05	P3-A2	Sample	0.2	0.052	325086	1.289	275.8	20.1016	45	1000	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	Blasche-S3_P3-H8.d	Blasche-S3_P3-H8	11/7/23 21:59	P3-H8	Sample	0.2	0.057	343563	1.289	4796.51	21.7043	89	1000	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	Blasche-S3_P3-D10.d	Blasche-S3_P3-D10	11/7/23 17:01	P3-D10	Sample	0.2	0.052	321460	1.289	1977.32	19.7911	15	1000	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	Blasche-S3_P3-E9.d	Blasche-S3_P3-E9	11/7/23 23:07	P3-E9	Sample	0.2	0.059	357943	1.289	185.62	22.9751	105	1000	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	Blasche-S3_P3-D9.d	Blasche-S3_P3-D9	11/7/23 23:11	P3-D9	Sample	0.2	0.064	334062	1.289	9987.61	20.8759	106	1000	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	h2o_blank_1.d	h2o_blank_1	11/7/23 16:05	P1-B1	Blank	0.2	0.059	515	1.3	3.72	0	1	1e-04	0.16	No	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	h2o_blank_5.d	h2o_blank_5	11/7/23 18:13	P1-B1	Blank	0.2	0.054	778	1.289	2.03	0	33	1e-04	0.16	No	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	QC_1.d	QC_1	11/7/23 16:10	Vial 1	Sample	0.2	0.052	591497	1.289	26005.28	46.1281	2	1000	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	Blasche-S3_P3-E10.d	Blasche-S3_P3-E10	11/7/23 16:25	P3-E10	Sample	0.2	0.052	364445	1.289	244.28	23.5563	6	1000	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	Blasche-S3_P3-F11.d	Blasche-S3_P3-F11	11/7/23 17:25	P3-F11	Sample	0.2	0.052	350997	1.289	539.17	22.3587	21	1000	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	Blasche-S3_P3-H5.d	Blasche-S3_P3-H5	11/7/23 16:34	P3-H5	Sample	0.2	0.052	316399	1.289	531.02	19.3601	8	1000	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	Blasche-S3_P3-H4.d	Blasche-S3_P3-H4	11/7/23 22:27	P3-H4	Sample	0.2	0.061	313168	1.289	1152.02	19.0862	96	1000	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	QC_2.d	QC_2	11/7/23 16:49	Vial 1	Sample	0.2	0.053	596519	1.289	556.55	46.6725	12	1000	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	6	std6_9.d	std6_9	11/7/23 20:36	P1-A3	Cal	1	0.044	74329	1.274	185.36	2.5938	68	4	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	7	std7_5.d	std7_5	11/7/23 18:25	P1-A2	Cal	1	0.046	359927	1.268	305.69	23.152	35	20	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	Blasche-S3_P3-F6.d	Blasche-S3_P3-F6	11/7/23 23:03	P3-F6	Sample	0.2	0.059	370298	1.289	286.43	24.0829	104	1000	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	Blasche-S3_P3-F9.d	Blasche-S3_P3-F9	11/7/23 19:40	P3-F9	Sample	0.2	0.055	355475	1.289	175.97	22.7555	54	1000	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	Blasche-S3_P3-G7.d	Blasche-S3_P3-G7	11/7/23 19:44	P3-G7	Sample	0.2	0.055	296853	1.289	206.59	17.7205	55	1000	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	Blasche-S3_P3-E11.d	Blasche-S3_P3-E11	11/7/23 19:52	P3-E11	Sample	0.2	0.055	365125	1.289	746.14	23.6173	57	1000	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	QC_8.d	QC_8	11/7/23 19:56	Vial 1	Sample	0.2	0.056	594093	1.289	606.89	46.4094	58	1000	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	h2o_blank_9.d	h2o_blank_9	11/7/23 20:24	P1-B1	Blank	0.2	0.037	229	1.295	8.45	0	65	1e-04	0.16	No	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	h2o_blank_13.d	h2o_blank_13	11/7/23 22:31	P1-B1	Blank	0.2	0.058	7187	1.289	353.55	0.1014	97	1e-04	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	Blasche-S3_P3-E12.d	Blasche-S3_P3-E12	11/7/23 16:30	P3-E12	Sample	0.2	0.052	360516	1.289	214.29	23.2046	7	1000	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	Blasche-S3_P3-B2.d	Blasche-S3_P3-B2	11/7/23 22:23	P3-B2	Sample	0.2	0.056	363094	1.289	546.45	23.4352	95	1000	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	Blasche-S3_P3-B5.d	Blasche-S3_P3-B5	11/7/23 19:20	P3-B5	Sample	0.2	0.052	325091	1.289	144.86	20.102	49	1000	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	QC_13.d	QC_13	11/7/23 22:35	Vial 1	Sample	0.2	0.06	597815	1.289	8	46.8133	98	1000	0.16	No	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	Blasche-S3_P3-H10.d	Blasche-S3_P3-H10	11/7/23 16:53	P3-H10	Sample	0.2	0.052	328590	1.289	145.98	20.4028	13	1000	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	Blasche-S3_P3-G5.d	Blasche-S3_P3-G5	11/7/23 16:57	P3-G5	Sample	0.2	0.052	291766	1.289	329.31	17.3006	14	1000	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	Blasche-S3_P3-C6.d	Blasche-S3_P3-C6	11/7/23 16:42	P3-C6	Sample	0.2	0.051	343373	1.289	277.93	21.6876	10	1000	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	Blasche-S3_P3-C8.d	Blasche-S3_P3-C8	11/7/23 19:36	P3-C8	Sample	0.2	0.054	326026	1.289	247.67	20.1823	53	1000	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	Blasche-S3_P3-D4.d	Blasche-S3_P3-D4	11/7/23 22:15	P3-D4	Sample	0.2	0.062	351394	1.289	225.7	22.3938	93	1000	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	Blasche-S3_P3-A3.d	Blasche-S3_P3-A3	11/7/23 19:48	P3-A3	Sample	0.2	0.053	357128	1.289	234.3	22.9025	56	1000	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	QC_3.d	QC_3	11/7/23 17:17	Vial 1	Sample	0.2	0.054	587119	1.289	2327.12	45.6551	19	1000	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	Blasche-S3_P3-C1.d	Blasche-S3_P3-C1	11/7/23 17:05	P3-C1	Sample	0.2	0.052	345593	1.289	204.76	21.8825	16	1000	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	Blasche-S3_P3-A7.d	Blasche-S3_P3-A7	11/7/23 19:24	P3-A7	Sample	0.2	0.052	332341	1.289	237.75	20.7268	50	1000	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	h2o_blank_17.d	h2o_blank_17	11/8/23 0:42	P1-B1	Blank	0.2	0.058	4295	1.289	42.65	0.0496	129	1e-04	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	Blasche-S3_P3-B3.d	Blasche-S3_P3-B3	11/7/23 22:59	P3-B3	Sample	0.2	0.056	315153	1.289	1073.31	19.2543	103	1000	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	Blasche-S3_P3-G2.d	Blasche-S3_P3-G2	11/7/23 20:12	P3-G2	Sample	0.2	0.056	313991	1.289	16363.44	19.1559	62	1000	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	Blasche-S3_P3-D12.d	Blasche-S3_P3-D12	11/7/23 20:08	P3-D12	Sample	0.2	0.056	322030	1.289	323.11	19.8398	61	1000	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	Blasche-S3_P3-B12.d	Blasche-S3_P3-B12	11/7/23 22:55	P3-B12	Sample	0.2	0.056	340552	1.289	252.72	21.4408	102	1000	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	Blasche-S3_P3-D8.d	Blasche-S3_P3-D8	11/7/23 22:19	P3-D8	Sample	0.2	0.06	341651	1.289	11178.17	21.5369	94	1000	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	Blasche-S3_P3-G12.d	Blasche-S3_P3-G12	11/7/23 19:16	P3-G12	Sample	0.2	0.057	254200	1.289	254.87	14.2887	48	1000	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	Blasche-S3_P3-G9.d	Blasche-S3_P3-G9	11/7/23 20:04	P3-G9	Sample	0.2	0.056	285957	1.289	257.17	16.8244	60	1000	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	Blasche-S3_P3-F12.d	Blasche-S3_P3-F12	11/7/23 17:09	P3-F12	Sample	0.2	0.053	358299	1.289	169.26	23.0068	17	1000	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	QC_7.d	QC_7	11/7/23 19:28	Vial 1	Sample	0.2	0.056	592227	1.289	1350.86	46.2072	51	1000	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	Blasche-S3_P3-E5.d	Blasche-S3_P3-E5	11/7/23 19:32	P3-E5	Sample	0.2	0.055	352889	1.289	3875.2	22.5262	52	1000	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	Blasche-S3_P3-B9.d	Blasche-S3_P3-B9	11/7/23 20:00	P3-B9	Sample	0.2	0.053	317322	1.289	247.96	19.4385	59	1000	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Isoleucine	0	Blasche-S3_P3-C5.d	Blasche-S3_P3-C5	11/7/23 17:13	P3-C5	Sample	0.2	0.051	336160	1.289	376.29	21.0581	18	1000	0.16	Yes	1.28713533834586	1.35149210526316	1.22277857142857
Kynurenine	0	QC_12.d	QC_12	11/7/23 22:03	Vial 1	Sample	0.2	0.048	18615	1.291	205.76	2.6407	90	1000	0.16	Yes	1.30191729323308	1.36701315789474	1.23682142857143
Kynurenine	0	Blasche-S3_P3-H7.d	Blasche-S3_P3-H7	11/7/23 18:57	P3-H7	Sample	0.2	0.041	363	1.312	60.14	0.0438	43	1000	0.16	Yes	1.30191729323308	1.36701315789474	1.23682142857143
Kynurenine	0	Blasche-S3_P3-H8.d	Blasche-S3_P3-H8	11/7/23 21:59	P3-H8	Sample	0.2	0.05	577	1.307	39.03	0.0741	89	1000	0.16	Yes	1.30191729323308	1.36701315789474	1.23682142857143
Kynurenine	0	Blasche-S3_P3-C9.d	Blasche-S3_P3-C9	11/7/23 21:32	P3-C9	Sample	0.2	0.046	408	1.312	206.71	0.0502	82	1000	0.16	Yes	1.30191729323308	1.36701315789474	1.23682142857143
Kynurenine	0	Blasche-S3_P3-D6.d	Blasche-S3_P3-D6	11/7/23 22:11	P3-D6	Sample	0.2	0.053	590	1.307	31.68	0.0761	92	1000	0.16	Yes	1.30191729323308	1.36701315789474	1.23682142857143
Kynurenine	0	Blasche-S3_P3-B11.d	Blasche-S3_P3-B11	11/7/23 21:55	P3-B11	Sample	0.2	0.056	570	1.307	25.06	0.0731	88	1000	0.16	Yes	1.30191729323308	1.36701315789474	1.23682142857143
Kynurenine	0	Blasche-S3_P3-C7.d	Blasche-S3_P3-C7	11/7/23 19:09	P3-C7	Sample	0.2	0.045	381	1.312	196.29	0.0464	46	1000	0.16	Yes	1.30191729323308	1.36701315789474	1.23682142857143
Kynurenine	0	Blasche-S3_P3-E8.d	Blasche-S3_P3-E8	11/7/23 18:53	P3-E8	Sample	0.2	0.045	387	1.312	389.89	0.0472	42	1000	0.16	Yes	1.30191729323308	1.36701315789474	1.23682142857143
Kynurenine	0	Blasche-S3_P3-B1.d	Blasche-S3_P3-B1	11/7/23 22:07	P3-B1	Sample	0.2	0.047	562	1.312	128.17	0.072	91	1000	0.16	Yes	1.30191729323308	1.36701315789474	1.23682142857143
Kynurenine	0	Blasche-S3_P3-A2.d	Blasche-S3_P3-A2	11/7/23 19:05	P3-A2	Sample	0.2	0.043	382	1.312	111.35	0.0465	45	1000	0.16	Yes	1.30191729323308	1.36701315789474	1.23682142857143
Kynurenine	0	QC_11.d	QC_11	11/7/23 21:36	Vial 1	Sample	0.2	0.049	18668	1.291	2958.35	2.6482	83	1000	0.16	Yes	1.30191729323308	1.36701315789474	1.23682142857143
